,timestamp,adservice-76b448fddf-qfsdp_cpu,adservice-76b448fddf-qfsdp_memory,cartservice-6969c94d94-l66mx_cpu,cartservice-6969c94d94-l66mx_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-7lbhx_cpu,currencyservice-ccbc788bc-7lbhx_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-9r7zm_cpu,recommendationservice-cc746f6c7-9r7zm_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory
0,2023-08-22 09:38:35,8.591050365100497,-0.1518457217749485,16.077631578947603,0.0,7.914352665496642,0.0,24.866458559297346,1.9309203460225919,6.457579378627487,0.0,61.73660448603565,0.3328646186049375,16.19120293021321,0.0,4.598342407476793,-0.5362981903145457,31.56157736595271,-0.6054218688763227,15.773689874687916,0.0,7.180413184040201,-0.3654259129925429,6.569069960803438,-0.48165340301698534
1,2023-08-22 09:38:40,8.797246311521619,-0.2283500394188535,13.030920394737029,0.0,7.914352665496642,0.0,24.269211880899842,1.327610905982284,6.457579378627487,0.0,61.73660448603565,0.3328646186049375,12.440240918047147,0.0,4.613555074609835,-0.9238045335459619,32.18188296071412,0.24079095038745882,15.390741448499867,0.0,7.180413184040201,-0.3654259129925429,6.569069960803438,-0.48165340301698534
2,2023-08-22 09:38:45,8.809740415946598,-0.17735867211931683,15.88113923288443,0.0,6.598849063435649,0.3090790601955068,26.64306577239198,1.316001730852445,6.457579378627487,0.0,63.13977351613978,0.0,11.090974007196046,0.0,4.613555074609835,-0.9238045335459619,32.18188296071412,0.24079095038745882,15.390741448499867,0.0,6.917268238949695,0.0,6.651410162898478,0.0
3,2023-08-22 09:38:50,8.809740415946598,-0.17735867211931683,15.88113923288443,0.0,6.153817072183369,0.43801571656179955,26.64306577239198,1.316001730852445,6.253222763716069,0.0,63.13977351613978,0.0,16.728063770235817,-0.3289959839357429,4.613555074609835,-0.9238045335459619,32.51097642256613,0.0,15.390741448499867,0.0,6.917268238949695,0.0,6.3185005393740905,0.0
4,2023-08-22 09:38:55,8.809740415946598,-0.17735867211931683,14.095556546292055,0.0,6.153817072183369,0.43801571656179955,26.285736754152857,1.7538755529342376,6.253222763716069,0.0,63.972090383821524,0.13946347503095335,16.728063770235817,-0.3289959839357429,4.755593725986739,0.5498856393798309,32.51097642256613,0.0,11.010975119146366,0.0,5.413443501188529,0.0,6.3185005393740905,0.0
5,2023-08-22 09:39:00,8.51055441277276,0.0,14.745085507330177,0.0,6.086679462571951,0.4669911708253359,26.285736754152857,1.7538755529342376,5.894199134198712,0.0,52.31539716274466,0.35170245213343676,16.40863404185276,-0.534524962926347,4.755593725986739,0.5498856393798309,26.680519760591316,0.0,12.283353900746043,0.0,6.535322351125148,0.0,6.132379904657048,0.0
6,2023-08-22 09:39:05,8.51055441277276,0.0,14.745085507330177,0.0,4.949084051722952,0.7282758620689654,20.034726329385222,1.088752417677922,5.883269123797021,0.0,62.3928885440911,0.41945073700543056,16.58470670087107,-0.3526581728051485,4.755593725986739,0.5498856393798309,32.89672064571803,0.0,15.268545379196125,0.0,6.535322351125148,0.0,6.132379904657048,0.0
7,2023-08-22 09:39:10,8.51055441277276,0.0,15.414850081578235,0.0,6.152092022063181,0.5455455401587516,28.777418985457935,-4.829086911714188,5.883269123797021,0.0,64.50467026330656,0.16325952170062005,16.58470670087107,-0.3526581728051485,4.931601881761222,0.5274620070674442,30.60196408204193,0.470340427999768,15.02078620773996,0.0,5.509403817710883,0.0,6.132379904657048,0.0
8,2023-08-22 09:39:15,7.0767713341491305,0.0,15.414850081578235,0.0,6.152092022063181,0.5455455401587516,28.777418985457935,-4.829086911714188,5.883269123797021,0.0,64.50467026330656,0.16325952170062005,16.58470670087107,-0.3526581728051485,4.931601881761222,0.5274620070674442,30.60196408204193,0.470340427999768,15.02078620773996,0.0,4.786996732703722,0.0,4.960052563262003,0.0
9,2023-08-22 09:39:20,8.302198962708724,0.0,15.064047057963487,0.0,6.152092022063181,0.5455455401587516,28.777418985457935,-4.829086911714188,4.879358814614652,0.0,55.53027842520938,-0.38795914345045274,9.877792191825884,0.0,4.931601881761222,0.5274620070674442,31.401929924154004,0.4184983745291294,15.174051704673536,0.0,6.350130106934053,0.0,5.820329615614334,0.0
