"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-22 04:38:21","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 8e21bba1dc609641012a3c3c8858409932ebf59088d6aeb1b15adffc90638138, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-9c9h6"
"2023-08-22 04:38:21","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, a17e53a0c3220788b07ec988b9200baeccdef3259e17ef43de9764e7f4fe8abb, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-9c9h6"
"2023-08-22 04:38:21","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 582a3b991835bb5d4060445b82810d5ba25fb5d549845aba1976580b83cefbb4, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-9c9h6"
"2023-08-22 04:38:21","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, fabf2c9802d226c388d81f55dc702155ec4479f852edc8082e44f03c844e7ce3, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-9c9h6"
"2023-08-22 04:37:41","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, fabf2c9802d226c388d81f55dc702155ec4479f852edc8082e44f03c844e7ce3, -address, /var/run/desktop-containerd/containerd.sock",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 04:37:40","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, d0ace5f117e6eb35e91509ce23a26424f2b772c2e6738b64aaed0d8336847c19, -address, /var/run/desktop-containerd/containerd.sock",cartservice,"cartservice-6969c94d94-4wphs"
"2023-08-22 04:36:35","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 3570e383ab2839b43d12d16a5778fdec236b462466387ceb914a30b646b53430, -address, /var/run/desktop-containerd/containerd.sock",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 04:36:35","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/83f252caf095021d3a0dcc996e8a4a20327cd318c52c31283bd9c8c09a7ca07f/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/83f252caf095021d3a0dcc996e8a4a20327cd318c52c31283bd9c8c09a7ca07f, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/83f252caf095021d3a0dcc996e8a4a20327cd318c52c31283bd9c8c09a7ca07f/init.pid, 83f252caf095021d3a0dcc996e8a4a20327cd318c52c31283bd9c8c09a7ca07f",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 04:36:34","runc, init",cartservice,"cartservice-6969c94d94-4wphs"
"2023-08-22 04:36:33","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/83f252caf095021d3a0dcc996e8a4a20327cd318c52c31283bd9c8c09a7ca07f/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/83f252caf095021d3a0dcc996e8a4a20327cd318c52c31283bd9c8c09a7ca07f, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/83f252caf095021d3a0dcc996e8a4a20327cd318c52c31283bd9c8c09a7ca07f/init.pid, 83f252caf095021d3a0dcc996e8a4a20327cd318c52c31283bd9c8c09a7ca07f",cartservice,"cartservice-6969c94d94-4wphs"
"2023-08-22 04:36:33","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 83f252caf095021d3a0dcc996e8a4a20327cd318c52c31283bd9c8c09a7ca07f, -address, /var/run/desktop-containerd/containerd.sock",cartservice,"cartservice-6969c94d94-4wphs"
"2023-08-22 04:35:57","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, e427f45ceed15d8282d500221c31d29657d7cd67a4607a186b35c17dafceae1b, -address, /var/run/desktop-containerd/containerd.sock",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 04:35:56","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 4c0c57353e496027208a4e2d77e614bf3a9e2f4d9ff560d2275da3395b940972, -address, /var/run/desktop-containerd/containerd.sock",cartservice,"cartservice-6969c94d94-4wphs"
"2023-08-22 04:35:21","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, ba3574eaf3d37cb97f6c890769d76e6a1761e06a5191191eab489d495dfe3ecc, -address, /var/run/desktop-containerd/containerd.sock",frontend,"frontend-846c85c54c-2dpvf"
"2023-08-22 04:34:51","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 5ae0d8545c573a62afa6665cf0fd0d7fd1677e7fda167271406bded75df73acf, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-wjhr7"
"2023-08-22 04:34:47","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 7aa9acb7160458f0bfd3abe99d6fed95637303b78bf4e87d1eb4351e3c847b1d, -address, /var/run/desktop-containerd/containerd.sock",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 04:34:47","runc, init",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 04:34:47","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/7aa9acb7160458f0bfd3abe99d6fed95637303b78bf4e87d1eb4351e3c847b1d/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/7aa9acb7160458f0bfd3abe99d6fed95637303b78bf4e87d1eb4351e3c847b1d, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/7aa9acb7160458f0bfd3abe99d6fed95637303b78bf4e87d1eb4351e3c847b1d/init.pid, 7aa9acb7160458f0bfd3abe99d6fed95637303b78bf4e87d1eb4351e3c847b1d",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 04:34:46","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 53234cf6d24d6d14459a99e4e6d9a62714fed87f5b4bbab9bf5722e62773831a, -address, /var/run/desktop-containerd/containerd.sock",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 04:34:16","runc, init",currencyservice,"currencyservice-ccbc788bc-dzj7f"
"2023-08-22 04:34:16","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, c6da4a7342c73fcefa55866266815cbf3ad8a3875eca20a162538c16d7b2aa33, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-dzj7f"
"2023-08-22 04:34:16","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 5fb4233f6d9752b0f1e6b884b549cb3dc6efe2346878a9cbba32305c873274ca, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-dzj7f"
"2023-08-22 04:33:42","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 8801161879ab4d8f560e332f1ecd7c0047d19d2c4704adf346ff1b419d4dfaa2, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-9c9h6"
"2023-08-22 04:33:41","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, c6da4a7342c73fcefa55866266815cbf3ad8a3875eca20a162538c16d7b2aa33, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-9c9h6"
"2023-08-22 04:33:41","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/9c0055136d8b320646ad258dba99ec44ab7ec5e193acdcca3e56804143b4728a/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/9c0055136d8b320646ad258dba99ec44ab7ec5e193acdcca3e56804143b4728a, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/9c0055136d8b320646ad258dba99ec44ab7ec5e193acdcca3e56804143b4728a/init.pid, 9c0055136d8b320646ad258dba99ec44ab7ec5e193acdcca3e56804143b4728a",shippingservice,"shippingservice-7ccdfd8767-9c9h6"
"2023-08-22 04:33:41","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 2e5273eb0db5f93c94f295f4576d4dee528fcace55cdb7d58a4f5daceb2400b6, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-9c9h6"
"2023-08-22 04:33:37","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 5fb4233f6d9752b0f1e6b884b549cb3dc6efe2346878a9cbba32305c873274ca, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-s86z5"
"2023-08-22 04:33:37","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/5fb4233f6d9752b0f1e6b884b549cb3dc6efe2346878a9cbba32305c873274ca/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/5fb4233f6d9752b0f1e6b884b549cb3dc6efe2346878a9cbba32305c873274ca, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/5fb4233f6d9752b0f1e6b884b549cb3dc6efe2346878a9cbba32305c873274ca/init.pid, 5fb4233f6d9752b0f1e6b884b549cb3dc6efe2346878a9cbba32305c873274ca",checkoutservice,"checkoutservice-6d6f4d7cc7-s86z5"
"2023-08-22 04:33:37","runc, init",checkoutservice,"checkoutservice-6d6f4d7cc7-s86z5"
"2023-08-22 04:32:38","runc, --version",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-22 04:31:16","runc, --version",paymentservice,"paymentservice-78549bfd9c-9l6jt"
"2023-08-22 04:31:16","runc, --version",paymentservice,"paymentservice-78549bfd9c-9l6jt"
