,timestamp,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
0,2023-08-22 05:46:39,6.136363636363637,,4.157894736842105,175.0,3.0,3.2115384615384612,,74.03846153846155,3.0,,1.52,2.3684210526315788,8.421052631578947,3.0,3.0,16.900000000000006,,15.0,235.0,4.6,4.980769230769231,,201.66666666666669,4.6,,4.816,4.978947368421053,21.25,4.6,4.6,24.189999999999998,,42.499999999999986,248.5,4.96,19.25,,438.7500000000001,4.96,,18.82,20.349999999999973,84.99999999999993,4.96,4.96
1,2023-08-22 05:46:44,6.136363636363637,,4.157894736842105,175.0,3.0,3.179310344827586,,74.03846153846155,7.5,,1.52,2.3684210526315788,8.421052631578947,5.0,3.5714285714285716,16.900000000000006,,15.0,235.0,4.6,4.922758620689654,,201.66666666666669,9.5,,4.816,4.978947368421053,21.25,9.0,9.750000000000002,24.189999999999998,,42.499999999999986,248.5,4.96,17.100000000000023,,438.7500000000001,9.95,,18.82,20.349999999999973,84.99999999999993,9.9,23.35
2,2023-08-22 05:46:49,7.0,3.6666666666666665,5.147058823529412,175.0,3.0,3.179310344827586,,76.25,7.5,,1.52,2.3684210526315788,8.421052631578947,5.0,3.5714285714285716,12.999999999999996,8.0,13.749999999999991,235.0,4.6,4.922758620689654,,205.00000000000006,9.5,,4.816,4.978947368421053,21.25,9.0,9.750000000000002,23.799999999999994,9.8,23.875,248.5,4.96,17.100000000000023,,392.50000000000045,9.95,,18.82,20.349999999999973,84.99999999999993,9.9,23.35
3,2023-08-22 05:46:54,7.0,3.6666666666666665,5.147058823529412,50.0,3.0,3.179310344827586,3.0,76.25,7.5,2.1428571428571432,2.272727272727273,2.2727272727272725,7.916666666666667,5.0,3.5714285714285716,12.999999999999996,8.0,13.749999999999991,90.0,4.6,4.922758620689654,4.6,205.00000000000006,9.5,4.428571428571429,4.745454545454546,4.454545454545455,22.250000000000004,9.0,9.750000000000002,23.799999999999994,9.8,23.875,99.0,4.96,17.100000000000023,4.96,392.50000000000045,9.95,4.942857142857143,9.150000000000002,4.945454545454545,46.125000000000014,9.9,23.35
4,2023-08-22 05:46:59,7.0,3.6666666666666665,5.147058823529412,50.0,3.0,3.2413793103448274,3.0,76.25,3.0,2.1428571428571432,2.272727272727273,2.2727272727272725,7.916666666666667,3.0,2.75,12.999999999999996,8.0,13.749999999999991,90.0,4.6,5.454545454545455,4.6,205.00000000000006,4.6,4.428571428571429,4.745454545454546,4.454545454545455,22.250000000000004,4.6,4.550000000000001,23.799999999999994,9.8,23.875,99.0,4.96,18.499999999999957,4.96,392.50000000000045,4.96,4.942857142857143,9.150000000000002,4.945454545454545,46.125000000000014,4.960000000000001,4.955
5,2023-08-22 05:47:04,4.066666666666666,3.6666666666666665,4.7272727272727275,50.0,3.0,3.2413793103448274,3.0,72.22222222222223,3.0,2.1428571428571432,2.272727272727273,2.2727272727272725,7.916666666666667,3.0,2.75,9.071428571428573,8.0,16.214285714285722,90.0,4.6,5.454545454545455,4.6,155.71428571428572,4.6,4.428571428571429,4.745454545454546,4.454545454545455,22.250000000000004,4.6,4.550000000000001,21.55,9.8,24.121428571428574,99.0,4.96,18.499999999999957,4.96,240.57142857142858,4.96,4.942857142857143,9.150000000000002,4.945454545454545,46.125000000000014,4.960000000000001,4.955
6,2023-08-22 05:47:09,4.066666666666666,3.6666666666666665,4.7272727272727275,75.0,3.0,3.2413793103448274,3.0,72.22222222222223,3.0,3.0,1.935483870967742,2.238095238095238,8.90625,3.0,2.75,9.071428571428573,8.0,16.214285714285722,95.0,4.6,5.454545454545455,4.6,155.71428571428572,4.6,4.6,4.464516129032258,4.447619047619048,42.5,4.6,4.550000000000001,21.55,9.8,24.121428571428574,99.5,4.96,18.499999999999957,4.96,240.57142857142858,4.96,4.96,7.599999999999968,4.944761904761905,228.24999999999986,4.960000000000001,4.955
7,2023-08-22 05:47:14,4.066666666666666,3.6666666666666665,4.7272727272727275,75.0,3.0,3.4210526315789473,3.0,72.22222222222223,5.0,3.0,1.935483870967742,2.238095238095238,8.90625,3.0,3.25,9.071428571428573,8.0,16.214285714285722,95.0,4.6,8.269230769230766,4.6,155.71428571428572,9.0,4.6,4.464516129032258,4.447619047619048,42.5,4.6,5.499999999999998,21.55,9.8,24.121428571428574,99.5,4.959999999999999,163.74999999999957,4.96,240.57142857142858,9.9,4.96,7.599999999999968,4.944761904761905,228.24999999999986,4.96,9.549999999999997
8,2023-08-22 05:47:19,7.5,25.0,8.88888888888889,75.0,3.0,3.4210526315789473,3.0,154.54545454545453,5.0,3.0,1.935483870967742,2.238095238095238,8.90625,3.0,3.25,32.499999999999986,90.0,25.00000000000008,95.0,4.6,8.269230769230766,4.6,1074.9999999999998,9.0,4.6,4.464516129032258,4.447619047619048,42.5,4.6,5.499999999999998,87.99999999999993,99.0,92.50000000000003,99.5,4.959999999999999,163.74999999999957,4.96,2357.500000000001,9.9,4.96,7.599999999999968,4.944761904761905,228.24999999999986,4.96,9.549999999999997
9,2023-08-22 05:47:24,7.5,25.0,8.88888888888889,175.0,3.0,3.4210526315789473,3.0,154.54545454545453,5.0,4.333333333333334,2.9000000000000004,3.1739130434782603,13.75,3.0,3.25,32.499999999999986,90.0,25.00000000000008,235.0,4.6,8.269230769230766,4.6,1074.9999999999998,9.0,8.75,7.30000000000001,6.9,40.0,4.6,5.499999999999998,87.99999999999993,99.0,92.50000000000003,248.5,4.959999999999999,163.74999999999957,4.96,2357.500000000001,9.9,9.875,24.984999999999978,9.69,84.99999999999989,4.96,9.549999999999997
10,2023-08-22 05:47:29,7.5,25.0,8.88888888888889,175.0,4.666666666666666,4.688888888888889,3.0,154.54545454545453,3.0,4.333333333333334,2.9000000000000004,3.1739130434782603,13.75,3.0,3.6666666666666665,32.499999999999986,90.0,25.00000000000008,235.0,19.5,16.699999999999992,4.6,1074.9999999999998,4.6,8.75,7.30000000000001,6.9,40.0,4.6,18.999999999999996,87.99999999999993,99.0,92.50000000000003,248.5,24.450000000000003,24.17,4.96,2357.500000000001,4.96,9.875,24.984999999999978,9.69,84.99999999999989,4.96,24.4
11,2023-08-22 05:47:34,4.666666666666666,5.0,5.5769230769230775,175.0,4.666666666666666,4.688888888888889,3.0,80.43478260869564,3.0,4.333333333333334,2.9000000000000004,3.1739130434782603,13.75,3.0,3.6666666666666665,9.875,19.0,18.785714285714295,235.0,19.5,16.699999999999992,4.6,230.00000000000003,4.6,8.75,7.30000000000001,6.9,40.0,4.6,18.999999999999996,23.35000000000001,24.400000000000002,40.249999999999936,248.5,24.450000000000003,24.17,4.96,464.9999999999999,4.96,9.875,24.984999999999978,9.69,84.99999999999989,4.96,24.4
12,2023-08-22 05:47:39,4.666666666666666,5.0,5.5769230769230775,50.0,4.666666666666666,4.688888888888889,3.6666666666666665,80.43478260869564,3.0,2.6000000000000005,2.5076923076923077,2.6153846153846154,8.409090909090908,3.0,3.6666666666666665,9.875,19.0,18.785714285714295,90.0,19.5,16.699999999999992,8.0,230.00000000000003,4.6,4.52,4.9446153846153855,4.523076923076923,22.5,4.6,18.999999999999996,23.35000000000001,24.400000000000002,40.249999999999936,99.0,24.450000000000003,24.17,9.799999999999997,464.9999999999999,4.96,4.952,15.10000000000008,4.952307692307692,84.99999999999997,4.96,24.4
13,2023-08-22 05:47:44,4.666666666666666,5.0,5.5769230769230775,50.0,3.0,3.425531914893617,3.6666666666666665,80.43478260869564,,2.6000000000000005,2.5076923076923077,2.6153846153846154,8.409090909090908,3.0,3.0,9.875,19.0,18.785714285714295,90.0,4.6,8.307692307692312,8.0,230.00000000000003,,4.52,4.9446153846153855,4.523076923076923,22.5,4.6,4.6000000000000005,23.35000000000001,24.400000000000002,40.249999999999936,99.0,4.960000000000001,22.55714285714285,9.799999999999997,464.9999999999999,,4.952,15.10000000000008,4.952307692307692,84.99999999999997,4.959999999999999,4.96
14,2023-08-22 05:47:49,4.333333333333333,3.0,4.142857142857143,50.0,3.0,3.425531914893617,3.6666666666666665,60.9375,,2.6000000000000005,2.5076923076923077,2.6153846153846154,8.409090909090908,3.0,3.0,21.249999999999986,4.6,12.624999999999996,90.0,4.6,8.307692307692312,8.0,99.6875,,4.52,4.9446153846153855,4.523076923076923,22.5,4.6,4.6000000000000005,45.0,4.959999999999999,23.76249999999999,99.0,4.960000000000001,22.55714285714285,9.799999999999997,422.49999999999966,,4.952,15.10000000000008,4.952307692307692,84.99999999999997,4.959999999999999,4.96
15,2023-08-22 05:47:54,4.333333333333333,3.0,4.142857142857143,75.0,3.0,3.425531914893617,3.0,60.9375,,3.0,1.7326732673267324,1.9411764705882355,7.833333333333333,3.0,3.0,21.249999999999986,4.6,12.624999999999996,95.0,4.6,8.307692307692312,4.6,99.6875,,4.6,4.409900990099009,4.3882352941176475,30.833333333333353,4.6,4.6000000000000005,45.0,4.959999999999999,23.76249999999999,99.5,4.960000000000001,22.55714285714285,4.960000000000001,422.49999999999966,,4.96,6.549999999999834,4.938823529411764,48.08333333333333,4.959999999999999,4.96
16,2023-08-22 05:47:59,4.333333333333333,3.0,4.142857142857143,75.0,3.0,3.1839080459770113,3.0,60.9375,3.0,3.0,1.7326732673267324,1.9411764705882355,7.833333333333333,3.0,2.666666666666667,21.249999999999986,4.6,12.624999999999996,95.0,4.6,4.931034482758621,4.6,99.6875,4.6,4.6,4.409900990099009,4.3882352941176475,30.833333333333353,4.6,4.533333333333333,45.0,4.959999999999999,23.76249999999999,99.5,4.96,107.5000000000006,4.960000000000001,422.49999999999966,4.96,4.96,6.549999999999834,4.938823529411764,48.08333333333333,4.960000000000001,4.953333333333333
17,2023-08-22 05:48:04,4.125,3.6666666666666665,3.769230769230769,75.0,3.0,3.1839080459770113,3.0,64.28571428571429,3.0,3.0,1.7326732673267324,1.9411764705882355,7.833333333333333,3.0,2.666666666666667,9.642857142857142,19.0,9.000000000000002,95.0,4.6,4.931034482758621,4.6,145.0000000000001,4.6,4.6,4.409900990099009,4.3882352941176475,30.833333333333353,4.6,4.533333333333333,23.124999999999986,24.400000000000002,22.299999999999997,99.5,4.96,107.5000000000006,4.960000000000001,239.5,4.96,4.96,6.549999999999834,4.938823529411764,48.08333333333333,4.960000000000001,4.953333333333333
18,2023-08-22 05:48:09,4.125,3.6666666666666665,3.769230769230769,50.0,3.0,3.1839080459770113,3.0,64.28571428571429,3.0,2.333333333333333,0.40625000000000006,1.5555555555555558,7.5,3.0,2.666666666666667,9.642857142857142,19.0,9.000000000000002,90.0,4.6,4.931034482758621,4.6,145.0000000000001,4.6,4.466666666666667,4.157333333333334,4.48888888888889,9.961538461538462,4.6,4.533333333333333,23.124999999999986,24.400000000000002,22.299999999999997,99.0,4.96,107.5000000000006,4.96,239.5,4.96,4.946666666666667,7.92,20.050000000000033,23.400000000000002,4.960000000000001,4.953333333333333
19,2023-08-22 05:48:14,4.125,3.6666666666666665,3.769230769230769,50.0,3.0,3.0727272727272728,3.0,64.28571428571429,,2.333333333333333,0.40625000000000006,1.5555555555555558,7.5,3.0,3.0,9.642857142857142,19.0,9.000000000000002,90.0,4.6,4.7309090909090905,4.6,145.0000000000001,,4.466666666666667,4.157333333333334,4.48888888888889,9.961538461538462,4.6,4.6,23.124999999999986,24.400000000000002,22.299999999999997,99.0,4.96,9.766666666666659,4.96,239.5,,4.946666666666667,7.92,20.050000000000033,23.400000000000002,4.96,4.96
