,timestamp,adservice-76b448fddf-qfsdp_cpu,adservice-76b448fddf-qfsdp_memory,cartservice-6969c94d94-l66mx_cpu,cartservice-6969c94d94-l66mx_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-7lbhx_cpu,currencyservice-ccbc788bc-7lbhx_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-9r7zm_cpu,recommendationservice-cc746f6c7-9r7zm_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory
0,2023-08-22 08:42:14,8.355937726790648,0.0,18.389834989315062,0.0,7.064458005598764,0.0,32.47341118347264,1.457009656411408,7.5298781449197705,0.0,73.4113241461952,0.32394967046135414,18.527871550339672,0.0,5.6414530124025175,0.795144860042159,37.96635061824196,-0.3963677239626606,19.316135608027956,0.0,7.959652296251427,0.0,7.883169113211451,0.0
1,2023-08-22 08:42:19,9.95218531671392,0.0,18.389834989315062,0.0,8.591647152672909,0.0,30.93651693354131,0.8619186623210996,7.5298781449197705,0.0,73.4113241461952,0.32394967046135414,18.527871550339672,0.0,5.530121878199018,0.15664690089428854,37.96635061824196,-0.3963677239626606,19.316135608027956,0.0,7.630847341599123,0.0,7.883169113211451,0.0
2,2023-08-22 08:42:24,9.95218531671392,0.0,18.389834989315062,0.0,8.591647152672909,0.0,30.976066749615725,-0.9892995681768278,7.220714966441345,0.0,77.20328933647241,0.2416375175043947,19.68274403706712,0.0,5.530121878199018,0.15664690089428854,32.31337193535583,-0.3373507719075314,19.316135608027956,0.0,7.630847341599123,0.0,7.312753935408425,0.0
3,2023-08-22 08:42:29,9.56451727950363,0.0,16.520920925422228,0.0,7.503442631700911,0.0,30.242298716453295,-0.47316686114352396,7.220714966441345,0.0,77.20328933647241,0.2416375175043947,18.19816675615698,0.0,4.274768001153622,-0.4665196831099984,33.297595826722294,0.0,7.420100000000692,0.0,5.159564556218984,0.0,7.312753935408425,0.0
4,2023-08-22 08:42:34,8.49900927677246,0.0,16.520920925422228,0.0,5.913078491079074,0.0,30.242298716453295,-0.47316686114352396,6.4696457183554745,0.0,58.20581159337219,0.18217757220749037,18.19816675615698,0.0,4.456420791611588,-0.48634405772345746,33.297595826722294,0.0,7.420100000000692,0.0,5.659077511215831,0.0,7.1133790271447515,0.0
5,2023-08-22 08:42:39,9.002018699532606,0.0,16.52092092542223,0.0,5.913078491079074,0.0,16.693458210702126,0.0,6.4696457183554745,0.0,64.81315981513144,0.19727754804183897,15.579754601227148,0.0,4.99674371089248,-0.34521261652407104,33.297595826722294,0.0,16.16399412113136,0.0,6.66255009022104,0.0,6.874956881683365,0.0
6,2023-08-22 08:42:44,9.214100772174165,0.0,9.582224999999768,0.0,7.3756192959587,0.0,19.61615816666186,0.0,6.4696457183554745,0.0,64.81315981513144,0.19727754804183897,16.60513385767934,0.0,4.99674371089248,-0.34521261652407104,32.698526432516005,-0.17294862772695282,16.16399412113136,0.0,6.66255009022104,0.0,6.874956881683365,0.0
7,2023-08-22 08:42:49,9.214100772174165,0.0,10.334650675872904,0.0,7.0926429207051624,0.0,21.878821315247347,0.0,4.121750000000191,0.0,64.81315981513144,0.19727754804183897,16.605133857679345,0.0,4.620612397311073,-0.7900198071240706,32.698526432516005,-0.17294862772695282,16.16399412113136,0.0,7.426196262171791,0.14178709417996818,7.377300932506123,0.0
8,2023-08-22 08:42:54,9.214100772174165,0.0,15.141758615477627,0.0,7.0926429207051624,0.0,23.70569554141527,0.0,7.119186313181838,0.0,64.81315981513144,0.19727754804183897,17.261420171870846,0.0,5.276337284798779,-0.33971767268462283,32.698526432516005,-0.17294862772695282,16.32069184385892,0.0,7.594717369924753,0.18990493139137357,7.089477753567281,0.0
9,2023-08-22 08:42:59,8.869912441066163,0.0,15.141758615477627,0.0,6.663657255416829,0.0,21.44303239282978,0.0,7.119186313181838,0.0,66.78191220409006,0.0,17.261420171870846,0.0,5.276337284798778,-0.3397176726846228,34.191584575604,-0.23566907854589839,15.596636655693356,0.0,7.594717369924754,0.1899049313913736,7.089477753567281,0.0
